Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2016-01-04,0.789631724357605,0.7947544287064437,0.7815817271467573,0.7876802345560503,358076000
2016-01-05,0.8023167252540588,0.8157334090451102,0.7928030799200236,0.8045121952910718,490272000
2016-01-06,0.7691409587860107,0.7928030522718915,0.7601151572240628,0.7891439356711444,449344000
2016-01-07,0.7386482954025269,0.7549922085738716,0.728890673668346,0.749869446985485,645304000
2016-01-08,0.7227924466133118,0.7488939313435063,0.7213287999974779,0.7481621080355895,398472000
2016-01-11,0.7240121960639954,0.7291349598046346,0.7110834130799624,0.7235243525761095,409372000
2016-01-12,0.736208975315094,0.7469423436550173,0.7310862709890011,0.7369407985273468,469356000
2016-01-13,0.7137664556503296,0.7466982604389202,0.7130346325963908,0.7418194206927733,481672000
2016-01-14,0.6993741989135742,0.7074241962624483,0.6786393431580674,0.6991302190644388,600236000
2016-01-15,0.6613195538520813,0.6793710946381094,0.6498544214229179,0.671321098139391,841452000
2016-01-19,0.6666862964630127,0.6940075026393412,0.6640029252866224,0.6749802153580734,457140000
2016-01-20,0.6703454256057739,0.6788833252529225,0.6452196864060165,0.654001507764326,481180000
2016-01-21,0.678151547908783,0.6886409382753077,0.6637591191008116,0.6776637044534066,481456000
2016-01-22,0.6940072774887085,0.6986421369627571,0.6896163396207704,0.6910799855767498,257996000
2016-01-25,0.6932758688926697,0.7018137699660157,0.6918122220618454,0.6937637705561753,270728000
2016-01-26,0.7001060247421265,0.7030333179083785,0.6876651451049212,0.6947393981502417,227944000
2016-01-27,0.6918120384216309,0.7013256821369165,0.6786393367602677,0.6991302124734635,231700000
2016-01-28,0.6842501163482666,0.6998622133226581,0.6708334314348556,0.6974228213529191,276776000
2016-01-29,0.7144984006881714,0.7159620471650723,0.6874211735042205,0.6901044866054196,310504000
2016-02-01,0.7147423028945923,0.7184013605296632,0.7076680511312035,0.7137665580692183,289884000
2016-02-02,0.684493899345398,0.711083283873598,0.6796151163948849,0.7074242257405534,341908000
2016-02-03,0.6879088878631592,0.6940073943198266,0.6720528757632263,0.6898604355195467,326772000
2016-02-04,0.6881529092788696,0.7037650006756081,0.6813225793080225,0.6888846742646344,348140000
2016-02-05,0.6447317600250244,0.6910802566244809,0.6427802700914326,0.6835181604322114,600428000
2016-02-08,0.6152151226997375,0.638145390479726,0.6061893220768646,0.6349741758089175,608852000
