Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2016-01-04,37.71189880371094,37.84895401366024,37.12097323352485,37.84895401366024,67382000
2016-01-05,37.81568145751953,38.196553689710015,37.52369658767788,37.94330313035573,45216000
2016-01-06,37.7064323425293,38.024240069232874,37.143814997008135,37.261503040571064,48206000
2016-01-07,36.79621505737305,37.506813921717686,36.51217479028283,37.068836582182584,63132000
2016-01-08,36.295169830322266,37.24908934965582,36.196348846314635,37.13388281297863,47506000
2016-01-11,36.40242385864258,36.502237436000925,35.731552050722534,36.34680769999912,50896000
2016-01-12,37.01172637939453,37.160700423103876,36.569278546257976,36.78379859297366,46816000
2016-01-13,35.732051849365234,37.392103421709855,35.593507741433065,37.210354495301424,51728000
2016-01-14,36.319007873535156,36.74109597017114,35.00854615486923,35.973888314756806,55558000
2016-01-15,35.281158447265625,35.959974855986644,34.83523280051976,35.2563281822021,76676000
2016-01-19,35.70771789550781,36.019073700317456,35.24938084392699,35.76085254820308,48724000
2016-01-20,35.68190002441406,36.098524967082625,34.15344048699709,35.053232766036366,82440000
2016-01-21,36.08462142944336,36.63085326248508,35.311950722300196,35.76184686810186,51938000
2016-01-22,37.01768493652344,37.17162578840112,36.77138639294013,36.845869624498604,47146000
2016-01-25,36.429744720458984,37.365293606039295,36.37412854794615,36.93724608320619,45340000
2016-01-26,36.43818283081055,36.71974157666362,36.099519009790704,36.50869943427893,30940000
2016-01-27,35.63323974609375,36.54246565604552,35.428153217445214,36.54246565604552,42428000
2016-01-28,37.15871047973633,37.300728695773635,36.27977055325116,36.65667233536329,62104000
2016-01-29,37.80674743652344,37.99345940696288,36.95511914435149,37.19149165713859,75808000
2016-02-01,38.2745246887207,38.613188548112014,37.80823913623439,38.29885487078614,111522000
2016-02-02,38.778045654296875,40.239962787855916,38.76264891744155,39.75083603873114,135846000
2016-02-03,37.21234130859375,39.3004364277709,36.56083283939253,39.044700590732276,131114000
2016-02-04,36.251468658447266,37.00676118127015,35.88251526421454,36.97448258969782,104922000
2016-02-05,34.946964263916016,36.0870993581172,34.76720434436481,36.02652017430284,109556000
2016-02-08,34.966827392578125,34.984705639341364,33.866911734274126,34.14847044225255,89410000
2016-02-09,34.81090545654297,35.80107781699309,34.18919399297734,34.410169755219066,84300000
2016-02-10,35.100406646728516,35.91330052924105,35.027908628245726,35.34571636123315,60314000
2016-02-11,35.07607650756836,35.37203557487768,34.322772994882385,34.578508846103134,65004000
