Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2016-06-13,22.20058250427246,22.606553129102913,22.145845576227288,22.508481857158543,152082000
2016-06-14,22.22795295715332,22.460587958152097,22.06602163766294,22.196022935848493,127727600
2016-06-15,22.154970169067383,22.444623318622153,22.129882046190804,22.31005959227909,117780800
2016-06-16,22.24847984313965,22.294093661001803,21.910931674770598,21.99759862473094,125307200
2016-06-17,21.742158889770508,22.043214617747715,21.735316990961696,22.036372718938903,244032800
2016-06-20,21.68970489501953,22.02497191062359,21.67373988189819,21.894970592333845,137647600
2016-06-21,21.874441146850586,21.97479189497669,21.59391111854967,21.65321047429848,142185600
2016-06-22,21.792339324951172,22.097955797550195,21.746723757361476,21.951989461375142,116876400
2016-06-23,21.91777229309082,21.96110663556737,21.72391096841788,21.881281588943867,128960800
2016-06-24,21.301982879638672,21.58935486567502,21.13092841605494,21.190227783979644,301245600
2016-06-27,20.991804122924805,21.222157956003795,20.868644699498095,21.210753628998063,181958400
2016-06-28,21.34531593322754,21.361282687277768,21.014611326180614,21.187947006729193,161779600
2016-06-29,21.53004264831543,21.56425386862563,21.354425862748702,21.43197141145549,146124000
2016-06-30,21.803741455078125,21.842513381675214,21.50724810220776,21.539178128823707,143345600
2016-07-01,21.869884490966797,22.002167034823863,21.74216437417023,21.778655090373782,104106000
2016-07-05,21.664613723754883,21.75812431607707,21.543735535674536,21.755843103078664,110820800
2016-07-06,21.787776947021484,21.81742750103527,21.52321361463193,21.575669342407725,123796400
2016-07-07,21.881288528442383,22.009008643545535,21.808305356946857,21.82654984477869,100558400
2016-07-08,22.05005645751953,22.097951489108617,21.906371362752264,22.006722111772223,115648400
2016-07-11,22.11848258972168,22.271290821542625,22.061464436947663,22.066025123544975,95179600
2016-07-12,22.218835830688477,22.282695890500854,22.1504150837707,22.161817671562268,96670000
2016-07-13,22.093395233154297,22.275852284355423,22.08655159293596,22.21655465624445,103568800
2016-07-14,22.531291961669922,22.576905784835496,22.196024967229924,22.211989979343457,155676000
2016-07-15,22.52901268005371,22.64761141454175,22.465152626124446,22.560942707018345,120548000
2016-07-18,22.76848602294922,22.836906752747325,22.48795598461548,22.51076289454818,145975600
2016-07-19,22.777612686157227,22.807261499686675,22.656732738561878,22.706908992270144,95119600
2016-07-20,22.798139572143555,22.912175885573678,22.74796331582533,22.80726268602469,105104000
2016-07-21,22.67726707458496,23.035341119413182,22.608844573257176,22.76849649633651,130808000
2016-07-22,22.50164222717285,22.647608543379352,22.421815429825386,22.63848543110948,113254800
2016-07-25,22.20058250427246,22.542691349652046,22.104792445179516,22.408129372362747,161531600
2016-07-26,22.04777717590332,22.34427224320496,21.990759027580374,22.081988412908245,224959200
2016-07-27,23.480066299438477,23.799368189884166,23.434452489398513,23.781121969846055,369379200
2016-07-28,23.797094345092773,23.822182470398786,23.450424757314188,23.45270597053906,159479200
2016-07-29,23.767444610595703,23.844990196727817,23.646566415208607,23.76288392437889,110934800
2016-08-01,24.18709373474121,24.20990064089205,23.81305490569011,23.81305490569011,152671600
2016-08-02,23.82901954650879,24.191654046864198,23.719543962595523,24.187093361726525,135266400
2016-08-03,24.12779998779297,24.139202573487715,23.895164966905853,23.90428807949513,120810400
2016-08-04,24.2768497467041,24.30665917059036,24.14155705479753,24.21035018620521,109634800
2016-08-05,24.64603614807129,24.68501810644561,24.347934908719594,24.368571798629993,162213600
2016-08-08,24.850120544433594,24.850120544433594,24.572657940892707,24.655207251081908,112148800
2016-08-09,24.951013565063477,24.98082473744984,24.76756813648853,24.818016197928273,105260800
2016-08-10,24.765275955200195,24.971653604723272,24.710242498488057,24.928084503856724,96034000
2016-08-11,24.749223709106445,24.97853181286932,24.730878640929735,24.884514650575184,109938000
2016-08-12,24.806550979614258,24.866171577035363,24.71482738730841,24.71482738730841,74641600
2016-08-15,25.104650497436523,25.118408423021204,24.78361882109942,24.797376746684105,103472800
2016-08-16,25.08171844482422,25.276631722389645,25.042736489103895,25.139045467759484,135177600
2016-08-17,25.045026779174805,25.079423338326666,24.843234565207442,25.01750918195698,101424000
2016-08-18,25.012929916381836,25.13216936789852,24.999170239662224,25.047326483957722,87938800
2016-08-19,25.077133178710938,25.152805269241206,24.847825085818176,24.941840494173615,101472400
2016-08-22,24.882225036621094,25.017515990092335,24.730880834959557,24.962482530161843,103280800
2016-08-23,24.960189819335938,25.06796492129755,24.886811287072188,24.900569215158452,85030800
2016-08-24,24.772153854370117,24.937255966895645,24.691896368970756,24.895980438764262,94700400
2016-08-25,24.66667366027832,24.737758615516846,24.46258957954404,24.62539812993419,100344800
2016-08-26,24.52220916748047,24.753809092571245,24.377743942492963,24.629984256127656,111065200
2016-08-29,24.494686126708984,24.636857749238583,24.37315313865895,24.448825215948006,99881200
2016-08-30,24.30666160583496,24.421315670013428,24.192007541656494,24.260800679956446,99455600
2016-08-31,24.32958984375,24.437364934138508,24.224108324290317,24.22869546614797,118649600
2016-09-01,24.474058151245117,24.490109650803007,24.21952598005413,24.33876544112956,106806000
2016-09-02,24.703365325927734,24.765277750531908,24.494694090315328,24.69648461254312,107210000
2016-09-06,24.69648551940918,24.83407180043899,24.652918163266495,24.742348196246528,107521600
2016-09-07,24.847824096679688,24.939547680081855,24.552016458685664,24.7262910922016,169457200
2016-09-08,24.196590423583984,24.59787960656705,24.132384434223813,24.593294214247894,212008000
2016-09-09,23.648544311523438,24.24245321502954,23.648544311523438,23.99480004099266,186228000
2016-09-12,24.178251266479492,24.242457266891048,23.510963727597325,23.53848133469469,181171200
2016-09-13,24.753812789916992,24.946432535510258,24.59100422192347,24.652918398875045,248704800
2016-09-14,25.629772186279297,25.918700956751938,24.902865741426766,24.93267692179415,443554800
2016-09-15,26.501134872436523,26.537825005177208,26.024173643698507,26.109018263549984,359934400
2016-09-16,26.352087020874023,26.629549618135165,26.150296518179193,26.39794969158785,319547600
2016-09-19,26.044809341430664,26.64100993532764,25.969137263304386,26.41399545043043,188092000
2016-09-20,26.042516708374023,26.168636843123945,25.79945072083602,25.92327728509548,138057200
2016-09-21,26.037933349609375,26.138827715804265,25.7834012392299,26.10672472435837,144012800
2016-09-22,26.28329849243164,26.356677024057987,26.141126822007134,26.22138431761686,124296000
2016-09-23,25.845319747924805,26.322281089744948,25.579323220417336,26.23743644977777,209924800
2016-09-26,25.88429832458496,26.001245948270036,25.579319873810793,25.59995676355886,119477600
2016-09-27,25.932453155517578,25.953091795017215,25.76047207410939,25.91181626549997,98429600
2016-09-28,26.12965965270996,26.287882815819597,26.010420199723853,26.070040800957965,118564400
2016-09-29,25.72378158569336,26.095261321010998,25.63664514137623,25.948504283486425,143548000
2016-09-30,25.923280715942383,25.99665923601324,25.63664559855904,25.787988030806847,145516400
2016-10-03,25.8017520904541,25.9232868786819,25.746718624688338,25.84532119848826,86807200
2016-10-04,25.911813735961914,26.212206768995948,25.82696911426963,25.925571661297255,118947200
2016-10-05,25.923280715942383,26.06315879318401,25.840729662177427,26.003538198913336,85812400
2016-10-06,26.115903854370117,26.219091817299557,25.941629178584012,26.072334748053024,115117200
2016-10-07,26.154882431030273,26.269536485873623,26.02876402039181,26.212209458451948,97433600
2016-10-10,26.611207962036133,26.771722945858713,26.306227743291114,26.375019129437028,144944000
2016-10-11,26.668533325195312,27.216579556472453,26.645601115097758,26.989563272777065,256164000
2016-10-12,26.90701675415039,27.05377557570834,26.771725789057832,26.909310325443467,150347200
2016-10-13,26.824464797973633,26.929946323827988,26.5355360752965,26.780895695094742,140769600
2016-10-14,26.9735164642334,27.097343072460703,26.858862391743187,27.030843500478504,142608800
2016-10-17,26.95516586303711,27.021663667579364,26.778597659374086,26.904717804847675,94499600
2016-10-18,26.936826705932617,27.10651423476536,26.93223956355534,27.09963527068166,98214000
2016-10-19,26.856563568115234,27.003320602682926,26.095260795239643,26.88637298937741,80138400
2016-10-20,26.842803955078125,26.916182472530696,26.67541003220906,26.79694303772596,96503200
2016-10-21,26.737319946289062,26.808406635866437,26.66394143569561,26.78547442985211,92770800
2016-10-24,26.978103637695312,26.998740531015642,26.829052993391123,26.851983458018925,94154800
2016-10-25,27.115680694580078,27.140904723556837,26.900130537681154,27.04688757019222,192516000
2016-10-26,26.50572395324707,26.530947985646417,25.98290173530075,26.212209848398754,264536800
2016-10-27,26.25119400024414,26.567638571846132,26.164055796127844,26.459863476954137,138248000
2016-10-28,26.07691764831543,26.41858623055785,26.01500348104425,26.11131421352364,151446800
2016-10-31,26.0356388092041,26.193861939352637,25.957673154681,26.060862837183773,105677600
2016-11-01,25.565563201904297,26.08838546407353,25.345427604647895,26.017300502834686,175303200
2016-11-02,25.58848762512207,25.76276225453521,25.505938326433526,25.544920279880134,113326800
2016-11-03,25.31421661376953,25.689907252620134,25.249680971116852,25.579275224776794,107730400
2016-11-04,25.086034774780273,25.411020093508455,24.91778138611206,25.01458485015112,123348000
2016-11-07,25.447898864746094,25.470947057587843,25.228936636588486,25.371838245750364,130240000
2016-11-08,25.59770965576172,25.749830873894304,25.284249350334726,25.424845594318782,97016800
2016-11-09,25.556222915649414,25.657637063868663,24.90395050891112,25.325737494034183,236705600
2016-11-10,24.844017028808594,25.604617657548115,24.392265936708235,25.604617657548115,228538000
2016-11-11,24.991539001464844,25.092953168615953,24.55822696098522,24.689603605492547,136575600
2016-11-14,24.36461639404297,24.8486354811035,23.9889257484387,24.82558728809384,204702000
2016-11-15,24.687294006347656,24.818670628226734,24.468333556037273,24.562831665862596,129058000
2016-11-16,25.351089477539062,25.406407241431,24.569744086822503,24.592792275878757,235362000
2016-11-17,25.341875076293945,25.434069609995678,25.083732492086455,25.30960725326801,110528000
2016-11-18,25.36722183227539,25.477855594820124,25.27502908169611,25.2888576425902,113715600
2016-11-21,25.75214385986328,25.812068819512877,25.355708546662886,25.381062090539515,117058400
2016-11-22,25.768274307250977,25.911174162463393,25.67607977450669,25.80284571837369,103862000
2016-11-23,25.636899948120117,25.701435599237513,25.4294626706252,25.66686242657759,109705600
2016-11-25,25.76596450805664,25.78440376311213,25.572355846902315,25.61384329154509,45903600
2016-11-28,25.715253829956055,25.922691024081974,25.673766391130872,25.68298601736579,108776000
2016-11-29,25.689903259277344,25.821279870959838,25.369528684148737,25.533173112141732,114115200
2016-11-30,25.47324562072754,25.860461162860155,25.415624270758183,25.722170274626517,144649200
2016-12-01,25.235849380493164,25.570054310954436,25.12982629311161,25.438677685452912,148347600
2016-12-02,25.330352783203125,25.3741438254999,25.088342343210527,25.162097621171156,106112000
2016-12-05,25.148269653320312,25.360315862684942,24.950052009381544,25.353401579972008,137298000
2016-12-06,25.341875076293945,25.43637495691595,25.166707396571567,25.23815732491979,104782000
2016-12-07,25.590795516967773,25.627674027676814,25.15978891345697,25.18283710341803,119994800
2016-12-08,25.842029571533203,25.913479499111155,25.491690698936363,25.551617408966116,108273200
2016-12-09,26.263811111450195,26.436675164641304,25.88581518914943,25.88581518914943,137610400
2016-12-12,26.113998413085938,26.50582291805411,25.927304029820526,26.111693066549183,105497600
2016-12-13,26.54962158203125,26.71787498868015,26.2177219458976,26.238464793923672,174935200
2016-12-14,26.54962158203125,26.782410638269567,26.501219844839188,26.5150484101899,136127200
2016-12-15,26.694820404052734,26.904562973479848,26.558834854747445,26.59340625984937,186098000
2016-12-16,26.72939109802246,26.851548074000586,26.655635843179216,26.84463379361903,177404400
2016-12-19,26.883817672729492,27.054376381164765,26.67868580162737,26.690210775337686,111117600
2016-12-20,26.955270767211914,27.082038459129734,26.893040473838635,26.90686903715174,85700000
2016-12-21,26.98061752319336,27.058983465351332,26.916081899336127,26.920692591590996,95132800
2016-12-22,26.803146362304688,26.853853429739274,26.65333050628359,26.81697492307267,104343600
2016-12-23,26.856157302856445,26.856157302856445,26.64180581635568,26.64180581635568,56998000
2016-12-27,27.026721954345703,27.151184297285916,26.849247188898552,26.85616147042896,73187600
2016-12-28,26.911476135253906,27.201886476816796,26.782403113872995,27.086643775365598,83623600
2016-12-29,26.90456771850586,26.992151557651038,26.8285070969389,26.84003031451712,60158000
2016-12-30,26.694820404052734,27.012889640239454,26.604931233859443,26.886123718449394,122345200
2017-01-03,26.7708797454834,26.812367188106784,26.45050517796105,26.690210206622385,115127600
2017-01-04,26.740922927856445,26.853862072021723,26.67869262590918,26.701740820761334,84472400
2017-01-05,26.876907348632812,26.934528708739055,26.692518292907092,26.717871832030987,88774400
2017-01-06,27.176536560058594,27.2341579147274,26.844636994457726,26.916086911538507,127007600
2017-01-09,27.425458908081055,27.526873052907394,27.183450278560223,27.185753866605072,134247600
2017-01-10,27.453121185302734,27.51535148102723,27.266428539664876,27.37475522048423,97848400
2017-01-11,27.600635528564453,27.642122984248687,27.335576881607654,27.367844707310436,110354400
2017-01-12,27.485382080078125,27.496907052679664,27.24567706937037,27.40471254725915,108344800
2017-01-13,27.436981201171875,27.570663150205,27.38396878742978,27.45311510823008,104447600
2017-01-17,27.65825080871582,27.71356681796327,27.24798703640748,27.27564416179909,137759200
2017-01-18,27.655946731567383,27.773494795270068,27.591411091405693,27.658252078277247,94852000
2017-01-19,27.607542037963867,27.678991952121173,27.513043934574924,27.519958215498,102389200
2017-01-20,27.65825080871582,27.761968545862814,27.596020518120472,27.761968545862814,130391600
2017-01-23,27.676687240600586,27.84494059777907,27.605235570879703,27.65824798657816,88200800
2017-01-24,27.651342391967773,27.681304870318197,27.54301393863721,27.55453891563754,92844000
2017-01-25,28.09156036376953,28.1422674339267,27.722784069622943,27.755051885456766,129510400
2017-01-26,28.105392456054688,28.220635165146643,28.02702649947078,28.043160408405086,105350400
2017-01-27,28.107694625854492,28.199889140168846,28.02702508525347,28.151487415808234,82251600
2017-01-30,28.03394317626953,28.03394317626953,27.810373778636198,27.872604073139428,121510000
2017-01-31,27.969402313232422,27.97862194004206,27.8011489597325,27.923305937648227,196804000
2017-02-01,29.674999237060547,30.076045153038212,29.273955079547164,29.278564014442228,447940000
2017-02-02,29.624296188354492,29.822513826611594,29.4514320916278,29.49753023916697,134841600
2017-02-03,29.75105857849121,29.776412115490093,29.53901241310441,29.573583819499053,98029200
2017-02-06,30.02994728088379,30.07835077210367,29.709572650884894,29.76258683577543,107383600
2017-02-07,30.315746307373047,30.44481757686772,30.066821637521187,30.08756448077676,152735200
2017-02-08,30.43329429626465,30.474783502012862,30.24429807453851,30.2742623055273,92016400
2017-02-09,30.65320587158203,30.66015013053384,30.35227503235655,30.474961650073816,113399600
2017-02-10,30.583759307861328,30.773578468937934,30.5675572146001,30.662466795138403,80262000
2017-02-13,30.854602813720703,30.977292988936874,30.72960259461245,30.805992991025295,92141600
2017-02-14,31.25506591796875,31.271268010618112,30.84533700032468,30.896263918096317,132904800
2017-02-15,31.368494033813477,31.544424686643996,31.16247276840138,31.370811141672792,142492400
2017-02-16,31.331462860107422,31.458776649038718,31.213403374999228,31.40553614463961,90338400
2017-02-17,31.41710662841797,31.44257008902453,31.273587231640903,31.273587231640903,88792800
2017-02-21,31.643964767456055,31.655539711445915,31.477295464097686,31.535166651869982,98028800
2017-02-22,31.738882064819336,31.74119564130792,31.50739725755851,31.581470559149494,83347600
2017-02-23,31.604616165161133,31.824525995789664,31.55137565572372,31.8013796375104,83152800
2017-02-24,31.63470458984375,31.63470458984375,31.315254526691003,31.461091039378427,87106400
2017-02-27,31.697202682495117,31.81526215650199,31.54673901944627,31.745816030411483,81029600
2017-02-28,31.711095809936523,31.81526323652006,31.643963257305327,31.73192858881787,93931600
2017-03-01,32.35924530029297,32.44257993523194,31.85229676427185,31.919425774445003,145658400
2017-03-02,32.1671257019043,32.47268376640284,32.1208259214305,32.40786831235232,104844000
2017-03-03,32.356929779052734,32.36850472002137,32.08146243200919,32.12544508838435,84432400
2017-03-06,32.255096435546875,32.35463675248489,32.08379991625281,32.26204069810321,87000000
2017-03-07,32.29674530029297,32.403226280869475,32.127758931529584,32.190260787540375,69785200
2017-03-08,32.17637252807617,32.36156099006867,32.13470697852033,32.16479758691862,74828800
2017-03-09,32.102298736572266,32.127762196632915,31.724981051170833,32.1161907865679,88623600
2017-03-10,32.20878982543945,32.25971675594147,32.09304744378527,32.23425329069046,78451200
2017-03-13,32.22267532348633,32.2759158250435,32.13471352356076,32.14165778323444,69686800
2017-03-14,32.17406463623047,32.326841877099305,32.1393398066237,32.24582433903701,61236400
2017-03-15,32.51435470581055,32.58148373981974,32.1833296239774,32.271294973252054,102767200
2017-03-16,32.56758499145508,32.64397537096826,32.46804472766163,32.574529250303875,76928000
2017-03-17,32.40555191040039,32.63935023982534,32.382402022182184,32.63935023982534,175540000
2017-03-20,32.74583435058594,32.75509218644544,32.4611055643844,32.50045754809698,86168000
2017-03-21,32.37082290649414,33.056019242634676,32.34535944560636,32.896294218172855,158119600
2017-03-22,32.736572265625,32.77824135652265,32.352306740597015,32.373143052134296,103440800
2017-03-23,32.620819091796875,32.77359982087255,32.549059409642595,32.69952303143862,81385200
2017-03-24,32.556007385253906,32.810641962794406,32.488878377816576,32.75508436437389,89582400
2017-03-27,32.61156463623047,32.69026858402224,32.088406970162104,32.266651172541444,94300400
2017-03-28,33.287506103515625,33.34306018016378,32.55138279833644,32.61851535052202,133499200
2017-03-29,33.361576080322266,33.44722782697001,33.146296990269626,33.259722240315085,116760000
2017-03-30,33.317604064941406,33.44955209043194,33.21806730087878,33.377792370818874,84829200
2017-03-31,33.25509262084961,33.39629842816483,33.10462544757945,33.26898113760583,78646800
2017-04-03,33.26435089111328,33.361574041858745,33.11388724804497,33.266667998720514,79942800
2017-04-04,33.51204299926758,33.53982003462168,33.141666044389595,33.16018524535114,79565600
2017-04-05,33.338417053222656,33.67175548208729,33.28980372727361,33.384713272303834,110871600
2017-04-06,33.25509262084961,33.45416960276654,33.20647928002665,33.40092557896612,84596000
2017-04-07,33.18102264404297,33.375468982961245,33.1648205485549,33.27130155369623,66688800
2017-04-10,33.14167404174805,33.30602978233185,33.07917216494268,33.24121432941416,75733600
2017-04-11,32.78518295288086,33.18333696513687,32.421750236738085,33.0884273795252,121517600
2017-04-12,32.82452392578125,32.905541433604135,32.641649075102336,32.77822770242882,81400000
2017-04-13,32.650917053222656,32.958792122537375,32.650917053222656,32.8499940329233,71291600
